"X_index","X_uuid","reported_date"
253,"7f507cab-f376-486f-86b2-e8f44151cbae",2020-02-18
254,"712cf902-8486-4394-b161-49b5213f705c",2020-02-18
255,"cdc1cc69-2552-40c4-997c-6588ef3b1ac4",2020-02-18
256,"86390635-5db2-4191-9366-548954ce780e",2020-02-18
257,"13a5d952-0716-4acf-87e8-3a3e20af7521",2020-02-18
258,"6e86fba8-a7b3-4789-b3ed-55d046121f64",2020-02-18
259,"f7f2ae04-3f5b-46cf-83cc-5531b05c7772",2020-02-18
260,"c11f4261-7db5-4476-99fd-e5476a280fd5",2020-02-18
261,"5293a6bd-3b6b-42a3-9db8-df56dd1144df",2020-02-18
262,"98a702ab-8d60-455f-9616-e3254a9fc2fd",2020-02-18
263,"846b777f-d64c-45bd-b1be-0604f4db6ec9",2020-02-18
264,"e9eb9eee-804b-46b8-a48b-ccb1485f638a",2020-02-18
265,"de43d79f-9022-4ae4-8316-784ee3584795",2020-02-18
266,"08048898-a5a4-4bbf-9c69-5c46b8946d37",2020-02-18
267,"e76b5655-6741-491a-af96-0cb91c8501fc",2020-02-18
268,"b6654cde-fbb6-461f-ae23-226adfa39d9f",2020-02-18
269,"80c9fa40-451f-448c-8fdf-99abbb6c3f7e",2020-02-18
270,"b9cc9414-adc4-4bc6-85af-c00d3a5404e8",2020-02-18
271,"1cfe23b1-7f22-4757-b01e-4a6be206d389",2020-02-18
272,"e393ce08-b8a3-497c-a64a-97f16a8d1463",2020-02-18
273,"a0af9fc3-87cd-48e2-b12d-893fa9ac6461",2020-02-18
274,"9e8f58cb-251f-4b3a-a5e4-880d5e1f8f94",2020-02-18
275,"48a65f88-2173-45fd-8793-d1fd3597839e",2020-02-18
276,"277a6fd1-e097-460d-a279-bc36611cf28a",2020-02-18
277,"a240e5f6-de64-4568-a0bb-afb2e2168ed4",2020-02-18
278,"34598093-71b2-452e-91a7-78aafdc4e48a",2020-02-18
279,"e3b796ad-89f8-48a3-8e29-53d2d52332d1",2020-02-18
280,"b5dc55af-8350-444b-bdde-a67231f010d2",2020-02-18
281,"472c7d17-7d96-4152-8dbd-b30803406498",2020-02-18
282,"7b046822-579f-4585-943f-910dc2b8a33e",2020-02-18
283,"d8d5c02b-1d4a-4ffc-b603-eb43b7ce4fde",2020-02-18
284,"a379afec-eb4a-4f0f-b06c-5f21486f0a26",2020-02-18
285,"c0fb67d9-dfcc-4858-961c-26e2c47989ba",2020-02-18
286,"c72a476a-f525-4f64-8e87-ea412c6f021f",2020-02-18
287,"a234c36f-2ec3-464c-abdf-8fb9346c273b",2020-02-18
288,"65441d0e-2876-439e-97b1-3e2c7ac679e6",2020-02-18
289,"0f566541-6e35-4c4d-a9ea-b30556757a3d",2020-02-18
290,"1ee65793-bd07-47dc-84b7-36c860858abc",2020-02-18
291,"0ecbd46c-7020-4aa6-ae4f-c978ea85ace9",2020-02-18
292,"09a5d57d-516c-4cae-8c0c-e0901d823f4c",2020-02-18
293,"69690c64-2921-4df8-8662-75a6f3c63145",2020-02-18
294,"da06ddcb-1cf1-4b61-b492-e205ca03f6b7",2020-02-18
295,"49ad1965-4942-4a48-a918-6f41704c895c",2020-02-18
296,"5c172119-1680-423b-bcc8-bb05988c81ec",2020-02-18
297,"06641c62-b9ba-4e49-aae3-6d6c2854374e",2020-02-18
298,"074890bf-7df4-491f-837b-041e9e07fb81",2020-02-18
299,"7b2343d9-e1d3-4978-86ce-49dc9539268d",2020-02-18
300,"6d8c01a7-7daa-4468-ab9b-30b913f21161",2020-02-18
301,"3d8b234a-d226-415d-9a01-d6c7b41dba6b",2020-02-18
302,"99295bc1-bd2b-4706-bd4c-c171f7694c81",2020-02-18
303,"ed625094-43c4-42e0-99f3-56fdb6e39e99",2020-02-18
304,"013e2774-821e-46cf-97c4-f3c31aa7bee3",2020-02-18
305,"e806e562-4252-49aa-b4c7-109094f87852",2020-02-18
306,"43786223-32bc-4a05-94c5-293461e6d1b8",2020-02-18
307,"736478ea-2c0b-47ac-8067-26e4ef83bd34",2020-02-18
308,"6aba4a67-4cd3-476c-a4fd-05373cfd6c23",2020-02-18
309,"301e0302-16ef-4a0b-8293-da3463b73ce5",2020-02-18
310,"4d0811e8-d7c8-42c3-8e17-0a806690aff3",2020-02-18
311,"15d78cb7-2569-47ef-81ba-705ec00b37dc",2020-02-18
312,"39abdb57-ac8d-46c9-a06b-c6b1a62b5703",2020-02-18
313,"b80831f9-c60a-4777-ac94-5461addd3bfb",2020-02-18
314,"ee6d60e0-fbf2-4c4b-a82e-375402c4240b",2020-02-18
315,"1c80d2c9-ee6c-4c2c-a6dc-bdd1232d7b8b",2020-02-18
316,"6aae527e-de1a-4822-a9a0-a9810f3648f9",2020-02-18
317,"1f9cb168-3476-4140-aee6-6f5f18d6232c",2020-02-18
318,"9372daf3-c1d6-4a23-8cc6-027fe6f882e9",2020-02-18
319,"e9fde8da-0020-4180-b6c2-e934b3698c6a",2020-02-18
320,"d88044fa-87e5-4638-a9a2-797896308a9e",2020-02-18
321,"625b4bb9-2e00-48e5-97e8-f9a525b55178",2020-02-18
322,"fbb1e942-c498-4201-8da8-4a8efb3a11d8",2020-02-18
323,"e4d437aa-31f5-4be6-832c-2fafbf3d8a9e",2020-02-18
324,"7ada1d37-44e5-4cda-ac2a-da09c15f53dc",2020-02-18
325,"6f6f0365-f000-4f9b-876d-f3ee8ce31125",2020-02-18
326,"452a2e79-0109-4832-a23b-856b100da180",2020-02-18
327,"fab3bff1-1d20-4769-80ba-1e36e40c001a",2020-02-18
328,"bad0e307-3629-4bc0-8bc9-090f9ef80af9",2020-02-18
329,"f533b7f0-9a8b-4e01-b8bc-f4a2c73fcca7",2020-02-18
330,"6fd386c3-811c-4a2c-ac5f-18f8c1ffa943",2020-02-18
331,"4d6bf79d-59c4-417f-8b26-31159bea12f1",2020-02-18
